"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11096","Backend is working","","2026-06-28","passed","2026-06-28","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","9639","Pay online is working","","2026-06-28","passed","2026-06-28","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","11371","Pay online is loading","","2026-06-28","passed","2026-06-28","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","17124","1st picture of the 1st card is loaded","","2026-06-28","passed","2026-06-28","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","6581","Booking form is loaded","","2026-06-28","passed","2026-06-28","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","21584","Can start reserving a room","","2026-06-28","passed","2026-06-28","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","15122","Search results via API","","2026-06-28","passed","2026-06-28","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","1","All the pictures are loaded","","2026-06-28","skipped","2026-06-28","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","20513","Search results can be opened and displayed","","2026-06-28","passed","2026-06-28","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","6886","Main page can be opened and loaded","","2026-06-28","passed","2026-06-28","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
