"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11939","Pay online is loading","","2026-06-24","passed","2026-06-24","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","14229","Pay online is working","","2026-06-24","passed","2026-06-24","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","1","All the pictures are loaded","","2026-06-24","skipped","2026-06-24","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","25683","Search results can be opened and displayed","","2026-06-24","passed","2026-06-24","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","11948","Backend is working","","2026-06-24","passed","2026-06-24","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","17417","Search results via API","","2026-06-24","passed","2026-06-24","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","26932","Can start reserving a room","","2026-06-24","passed","2026-06-24","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","6819","Booking form is loaded","","2026-06-24","passed","2026-06-24","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","22054","1st picture of the 1st card is loaded","","2026-06-24","passed","2026-06-24","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","7070","Main page can be opened and loaded","","2026-06-24","passed","2026-06-24","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
