"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","All the pictures are loaded","","2026-06-01","skipped","2026-06-01","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","10779","Pay online is loading","","2026-06-01","passed","2026-06-01","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","28473","Can start reserving a room","","2026-06-01","passed","2026-06-01","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","8134","Main page can be opened and loaded","","2026-06-01","passed","2026-06-01","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","23179","Search results can be opened and displayed","","2026-06-01","passed","2026-06-01","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","20677","1st picture of the 1st card is loaded","","2026-06-01","passed","2026-06-01","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","23698","Search results via API","","2026-06-01","passed","2026-06-01","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7798","Booking form is loaded","","2026-06-01","passed","2026-06-01","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","11161","Pay online is working","","2026-06-01","passed","2026-06-01","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","12235","Backend is working","","2026-06-01","passed","2026-06-01","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
