"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6658","Booking form is loaded","","2026-07-04","passed","2026-07-04","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","12085","Backend is working","","2026-07-04","passed","2026-07-04","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","16950","Search results via API","","2026-07-04","passed","2026-07-04","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","1","All the pictures are loaded","","2026-07-04","skipped","2026-07-04","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","22675","Can start reserving a room","","2026-07-04","passed","2026-07-04","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","14338","Pay online is working","","2026-07-04","passed","2026-07-04","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","6971","Main page can be opened and loaded","","2026-07-04","passed","2026-07-04","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","20093","1st picture of the 1st card is loaded","","2026-07-04","passed","2026-07-04","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","21895","Search results can be opened and displayed","","2026-07-04","passed","2026-07-04","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","11377","Pay online is loading","","2026-07-04","passed","2026-07-04","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
