"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21487","Search results via API","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","10192","Pay online is loading","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","21518","Search results can be opened and displayed","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7260","Booking form is loaded","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","7569","Main page can be opened and loaded","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","12762","Backend is working","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","8455","Pay online is working","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","22399","1st picture of the 1st card is loaded","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","24247","Can start reserving a room","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","1","All the pictures are loaded","","2026-05-30","skipped","2026-05-30","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
